"X" "Y"
10.48905 44.88
NA NA
10.55215 44.88
10.61525 44.88
10.61525 44.835
10.55215 44.835
10.55215 44.88
NA NA
10.61515 44.88
10.67825 44.88
10.67825 44.835
10.61515 44.835
10.61515 44.88
NA NA
10.67825 44.88
10.74135 44.88
10.74135 44.835
10.67825 44.835
10.67825 44.88
NA NA
10.74125 44.88
10.80435 44.88
10.80435 44.835
10.74125 44.835
10.74125 44.88
NA NA
10.80435 44.88
10.86745 44.88
10.86745 44.835
10.80435 44.835
10.80435 44.88
NA NA
10.86735 44.88
10.93045 44.88
10.93045 44.835
10.86735 44.835
10.86735 44.88
NA NA
10.93045 44.88
10.99355 44.88
10.99355 44.835
10.93045 44.835
10.93045 44.88
NA NA
10.99345 44.88
11.05655 44.88
11.05655 44.835
10.99345 44.835
10.99345 44.88
NA NA
11.05655 44.88
11.11965 44.88
11.11965 44.835
11.05655 44.835
11.05655 44.88
NA NA
11.11955 44.88
11.18265 44.88
11.18265 44.835
11.11955 44.835
11.11955 44.88
NA NA
11.18265 44.88
11.24575 44.88
11.24575 44.835
11.18265 44.835
11.18265 44.88
NA NA
11.24565 44.88
11.30875 44.88
11.30875 44.835
11.24565 44.835
11.24565 44.88
NA NA
11.30875 44.88
11.37185 44.88
11.37185 44.835
11.30875 44.835
11.30875 44.88
NA NA
11.37175 44.88
11.43485 44.88
11.43485 44.835
11.37175 44.835
11.37175 44.88
NA NA
11.43485 44.88
11.49795 44.88
11.49795 44.835
11.43485 44.835
11.43485 44.88
NA NA
11.49785 44.88
11.56095 44.88
11.56095 44.835
11.49785 44.835
11.49785 44.88
NA NA
11.56095 44.88
11.62405 44.88
11.62405 44.835
11.56095 44.835
11.56095 44.88
NA NA
11.62395 44.88
11.68705 44.88
11.68705 44.835
11.62395 44.835
11.62395 44.88
NA NA
11.68705 44.88
11.75015 44.88
11.75015 44.835
11.68705 44.835
11.68705 44.88
NA NA
11.75005 44.88
11.81315 44.88
11.81315 44.835
11.75005 44.835
11.75005 44.88
NA NA
11.81315 44.88
11.87625 44.88
11.87625 44.835
11.81315 44.835
11.81315 44.88
NA NA
11.87615 44.88
11.93925 44.88
11.93925 44.835
11.87615 44.835
11.87615 44.88
NA NA
11.93925 44.88
12.00235 44.88
12.00235 44.835
11.93925 44.835
11.93925 44.88
NA NA
12.00225 44.88
12.06535 44.88
12.06535 44.835
12.00225 44.835
12.00225 44.88
NA NA
12.06535 44.88
12.12845 44.88
12.12845 44.835
12.06535 44.835
12.06535 44.88
NA NA
12.12835 44.88
12.19145 44.88
12.19145 44.835
12.12835 44.835
12.12835 44.88
NA NA
12.19145 44.88
12.25455 44.88
12.25455 44.835
12.19145 44.835
12.19145 44.88
NA NA
12.25445 44.88
12.31755 44.88
12.31755 44.835
12.25445 44.835
12.25445 44.88
NA NA
12.31755 44.88
12.38065 44.88
12.38065 44.835
12.31755 44.835
12.31755 44.88
NA NA
9.22807 44.925
9.29117 44.925
9.29117 44.88
9.22807 44.88
9.22807 44.925
NA NA
9.29112 44.925
9.35422 44.925
9.35422 44.88
9.29112 44.88
9.29112 44.925
NA NA
9.35417 44.925
9.41727 44.925
9.41727 44.88
9.35417 44.88
9.35417 44.925
NA NA
9.41722 44.925
9.48032 44.925
9.48032 44.88
9.41722 44.88
9.41722 44.925
NA NA
9.48027 44.925
9.54337 44.925
9.54337 44.88
9.48027 44.88
9.48027 44.925
NA NA
9.54332 44.925
9.60642 44.925
9.60642 44.88
9.54332 44.88
9.54332 44.925
NA NA
9.60637 44.925
9.66947 44.925
9.66947 44.88
9.60637 44.88
9.60637 44.925
NA NA
9.66942 44.925
9.73252 44.925
9.73252 44.88
9.66942 44.88
9.66942 44.925
NA NA
9.73247 44.925
9.79557 44.925
9.79557 44.88
9.73247 44.88
9.73247 44.925
NA NA
9.79552 44.925
9.85862 44.925
9.85862 44.88
9.79552 44.88
9.79552 44.925
NA NA
9.85857 44.925
9.92167 44.925
9.92167 44.88
9.85857 44.88
9.85857 44.925
NA NA
9.92162 44.925
9.98472 44.925
9.98472 44.88
9.92162 44.88
9.92162 44.925
NA NA
9.98465 44.925
10.04775 44.925
10.04775 44.88
9.98465 44.88
9.98465 44.925
NA NA
10.04775 44.925
10.11085 44.925
10.11085 44.88
10.04775 44.88
10.04775 44.925
NA NA
10.11075 44.925
10.17385 44.925
10.17385 44.88
10.11075 44.88
10.11075 44.925
NA NA
10.17385 44.925
10.23695 44.925
10.23695 44.88
10.17385 44.88
10.17385 44.925
NA NA
10.23685 44.925
10.29995 44.925
10.29995 44.88
10.23685 44.88
10.23685 44.925
NA NA
10.29995 44.925
10.36305 44.925
10.36305 44.88
10.29995 44.88
10.29995 44.925
NA NA
10.36295 44.925
10.42605 44.925
10.42605 44.88
10.36295 44.88
10.36295 44.925
NA NA
10.42605 44.925
10.48915 44.925
10.48915 44.88
10.42605 44.88
10.42605 44.925
NA NA
10.48905 44.925
10.55215 44.925
10.55215 44.88
10.48905 44.88
10.48905 44.925
NA NA
10.55215 44.925
10.61525 44.925
10.61525 44.88
10.55215 44.88
10.55215 44.925
NA NA
10.61515 44.925
10.67825 44.925
10.67825 44.88
10.61515 44.88
10.61515 44.925
NA NA
10.67825 44.925
10.74135 44.925
10.74135 44.88
10.67825 44.88
10.67825 44.925
NA NA
10.74125 44.925
10.80435 44.925
10.80435 44.88
10.74125 44.88
10.74125 44.925
NA NA
10.80435 44.925
10.86745 44.925
10.86745 44.88
10.80435 44.88
10.80435 44.925
NA NA
10.86735 44.925
10.93045 44.925
10.93045 44.88
10.86735 44.88
10.86735 44.925
NA NA
10.93045 44.925
10.99355 44.925
10.99355 44.88
10.93045 44.88
10.93045 44.925
NA NA
10.99345 44.925
11.05655 44.925
11.05655 44.88
10.99345 44.88
10.99345 44.925
NA NA
11.05655 44.925
11.11965 44.925
11.11965 44.88
11.05655 44.88
11.05655 44.925
NA NA
11.11955 44.925
11.18265 44.925
11.18265 44.88
11.11955 44.88
11.11955 44.925
NA NA
11.18265 44.925
11.24575 44.925
11.24575 44.88
11.18265 44.88
11.18265 44.925
NA NA
11.24565 44.925
11.30875 44.925
11.30875 44.88
11.24565 44.88
11.24565 44.925
NA NA
11.30875 44.925
11.37185 44.925
11.37185 44.88
11.30875 44.88
11.30875 44.925
NA NA
11.37175 44.925
11.43485 44.925
11.43485 44.88
11.37175 44.88
11.37175 44.925
NA NA
11.43485 44.925
11.49795 44.925
11.49795 44.88
11.43485 44.88
11.43485 44.925
NA NA
11.49785 44.925
11.56095 44.925
11.56095 44.88
11.49785 44.88
11.49785 44.925
NA NA
11.56095 44.925
11.62405 44.925
11.62405 44.88
11.56095 44.88
11.56095 44.925
NA NA
11.62395 44.925
11.68705 44.925
11.68705 44.88
11.62395 44.88
11.62395 44.925
NA NA
11.68705 44.925
11.75015 44.925
11.75015 44.88
11.68705 44.88
11.68705 44.925
NA NA
11.75005 44.925
11.81315 44.925
11.81315 44.88
11.75005 44.88
11.75005 44.925
NA NA
11.81315 44.925
11.87625 44.925
11.87625 44.88
11.81315 44.88
11.81315 44.925
NA NA
11.87615 44.925
11.93925 44.925
11.93925 44.88
11.87615 44.88
11.87615 44.925
NA NA
11.93925 44.925
12.00235 44.925
12.00235 44.88
11.93925 44.88
11.93925 44.925
NA NA
12.00225 44.925
12.06535 44.925
12.06535 44.88
12.00225 44.88
12.00225 44.925
NA NA
12.06535 44.925
12.12845 44.925
12.12845 44.88
12.06535 44.88
12.06535 44.925
NA NA
12.12835 44.925
12.19145 44.925
12.19145 44.88
12.12835 44.88
12.12835 44.925
NA NA
12.19145 44.925
12.25455 44.925
12.25455 44.88
12.19145 44.88
12.19145 44.925
NA NA
12.25445 44.925
12.31755 44.925
12.31755 44.88
12.25445 44.88
12.25445 44.925
NA NA
9.22807 44.97
9.29117 44.97
9.29117 44.925
9.22807 44.925
9.22807 44.97
NA NA
9.29112 44.97
9.35422 44.97
9.35422 44.925
9.29112 44.925
9.29112 44.97
NA NA
9.35417 44.97
9.41727 44.97
9.41727 44.925
9.35417 44.925
9.35417 44.97
NA NA
9.41722 44.97
9.48032 44.97
9.48032 44.925
9.41722 44.925
9.41722 44.97
NA NA
9.48027 44.97
9.54337 44.97
9.54337 44.925
9.48027 44.925
9.48027 44.97
NA NA
9.54332 44.97
9.60642 44.97
9.60642 44.925
9.54332 44.925
9.54332 44.97
NA NA
9.60637 44.97
9.66947 44.97
9.66947 44.925
9.60637 44.925
9.60637 44.97
NA NA
9.66942 44.97
9.73252 44.97
9.73252 44.925
9.66942 44.925
9.66942 44.97
NA NA
9.73247 44.97
9.79557 44.97
9.79557 44.925
9.73247 44.925
9.73247 44.97
NA NA
9.79552 44.97
9.85862 44.97
9.85862 44.925
9.79552 44.925
9.79552 44.97
NA NA
9.85857 44.97
9.92167 44.97
9.92167 44.925
9.85857 44.925
9.85857 44.97
NA NA
9.92162 44.97
9.98472 44.97
9.98472 44.925
9.92162 44.925
9.92162 44.97
NA NA
9.98465 44.97
10.04775 44.97
10.04775 44.925
9.98465 44.925
9.98465 44.97
NA NA
10.04775 44.97
10.11085 44.97
10.11085 44.925
10.04775 44.925
10.04775 44.97
NA NA
10.11075 44.97
10.17385 44.97
10.17385 44.925
10.11075 44.925
10.11075 44.97
NA NA
10.17385 44.97
10.23695 44.97
10.23695 44.925
10.17385 44.925
10.17385 44.97
NA NA
10.23685 44.97
10.29995 44.97
10.29995 44.925
10.23685 44.925
10.23685 44.97
NA NA
10.29995 44.97
10.36305 44.97
10.36305 44.925
10.29995 44.925
10.29995 44.97
NA NA
10.36295 44.97
10.42605 44.97
10.42605 44.925
10.36295 44.925
10.36295 44.97
NA NA
10.42605 44.97
10.48915 44.97
10.48915 44.925
10.42605 44.925
10.42605 44.97
NA NA
10.48905 44.97
10.55215 44.97
10.55215 44.925
10.48905 44.925
10.48905 44.97
NA NA
10.61515 44.97
10.67825 44.97
10.67825 44.925
10.61515 44.925
10.61515 44.97
NA NA
10.67825 44.97
10.74135 44.97
10.74135 44.925
10.67825 44.925
10.67825 44.97
NA NA
10.74125 44.97
10.80435 44.97
10.80435 44.925
10.74125 44.925
10.74125 44.97
NA NA
10.80435 44.97
10.86745 44.97
10.86745 44.925
10.80435 44.925
10.80435 44.97
NA NA
10.86735 44.97
10.93045 44.97
10.93045 44.925
10.86735 44.925
10.86735 44.97
NA NA
10.93045 44.97
10.99355 44.97
10.99355 44.925
10.93045 44.925
10.93045 44.97
NA NA
10.99345 44.97
11.05655 44.97
11.05655 44.925
10.99345 44.925
10.99345 44.97
NA NA
11.05655 44.97
11.11965 44.97
11.11965 44.925
11.05655 44.925
11.05655 44.97
NA NA
11.11955 44.97
11.18265 44.97
11.18265 44.925
11.11955 44.925
11.11955 44.97
NA NA
11.18265 44.97
11.24575 44.97
11.24575 44.925
11.18265 44.925
11.18265 44.97
NA NA
11.24565 44.97
11.30875 44.97
11.30875 44.925
11.24565 44.925
11.24565 44.97
NA NA
11.30875 44.97
11.37185 44.97
11.37185 44.925
11.30875 44.925
11.30875 44.97
NA NA
11.37175 44.97
11.43485 44.97
11.43485 44.925
11.37175 44.925
11.37175 44.97
NA NA
11.43485 44.97
11.49795 44.97
11.49795 44.925
11.43485 44.925
11.43485 44.97
NA NA
11.49785 44.97
11.56095 44.97
11.56095 44.925
11.49785 44.925
11.49785 44.97
NA NA
11.68705 44.97
11.75015 44.97
11.75015 44.925
11.68705 44.925
11.68705 44.97
NA NA
11.75005 44.97
11.81315 44.97
11.81315 44.925
11.75005 44.925
11.75005 44.97
NA NA
11.81315 44.97
11.87625 44.97
11.87625 44.925
11.81315 44.925
11.81315 44.97
NA NA
11.87615 44.97
11.93925 44.97
11.93925 44.925
11.87615 44.925
11.87615 44.97
NA NA
11.93925 44.97
12.00235 44.97
12.00235 44.925
11.93925 44.925
11.93925 44.97
NA NA
12.00225 44.97
12.06535 44.97
12.06535 44.925
12.00225 44.925
12.00225 44.97
NA NA
12.06535 44.97
12.12845 44.97
12.12845 44.925
12.06535 44.925
12.06535 44.97
NA NA
12.12835 44.97
12.19145 44.97
12.19145 44.925
12.12835 44.925
12.12835 44.97
NA NA
12.19145 44.97
12.25455 44.97
12.25455 44.925
12.19145 44.925
12.19145 44.97
NA NA
12.25445 44.97
12.31755 44.97
12.31755 44.925
12.25445 44.925
12.25445 44.97
NA NA
9.29112 45.015
9.35422 45.015
9.35422 44.97
9.29112 44.97
9.29112 45.015
NA NA
9.35417 45.015
9.41727 45.015
9.41727 44.97
9.35417 44.97
9.35417 45.015
NA NA
9.41722 45.015
9.48032 45.015
9.48032 44.97
9.41722 44.97
9.41722 45.015
NA NA
9.48027 45.015
9.54337 45.015
9.54337 44.97
9.48027 44.97
9.48027 45.015
NA NA
9.54332 45.015
9.60642 45.015
9.60642 44.97
9.54332 44.97
9.54332 45.015
NA NA
9.60637 45.015
9.66947 45.015
9.66947 44.97
9.60637 44.97
9.60637 45.015
NA NA
9.66942 45.015
9.73252 45.015
9.73252 44.97
9.66942 44.97
9.66942 45.015
NA NA
9.73247 45.015
9.79557 45.015
9.79557 44.97
9.73247 44.97
9.73247 45.015
NA NA
9.79552 45.015
9.85862 45.015
9.85862 44.97
9.79552 44.97
9.79552 45.015
NA NA
9.85857 45.015
9.92167 45.015
9.92167 44.97
9.85857 44.97
9.85857 45.015
NA NA
9.92162 45.015
9.98472 45.015
9.98472 44.97
9.92162 44.97
9.92162 45.015
NA NA
9.98465 45.015
10.04775 45.015
10.04775 44.97
9.98465 44.97
9.98465 45.015
NA NA
10.04775 45.015
10.11085 45.015
10.11085 44.97
10.04775 44.97
10.04775 45.015
NA NA
10.11075 45.015
10.17385 45.015
10.17385 44.97
10.11075 44.97
10.11075 45.015
NA NA
10.17385 45.015
10.23695 45.015
10.23695 44.97
10.17385 44.97
10.17385 45.015
NA NA
10.23685 45.015
10.29995 45.015
10.29995 44.97
10.23685 44.97
10.23685 45.015
NA NA
10.29995 45.015
10.36305 45.015
10.36305 44.97
10.29995 44.97
10.29995 45.015
NA NA
10.36295 45.015
10.42605 45.015
10.42605 44.97
10.36295 44.97
10.36295 45.015
NA NA
10.61515 45.015
10.67825 45.015
10.67825 44.97
10.61515 44.97
10.61515 45.015
NA NA
10.67825 45.015
10.74135 45.015
10.74135 44.97
10.67825 44.97
10.67825 45.015
NA NA
10.74125 45.015
10.80435 45.015
10.80435 44.97
10.74125 44.97
10.74125 45.015
NA NA
11.75005 45.015
11.81315 45.015
11.81315 44.97
11.75005 44.97
11.75005 45.015
NA NA
11.81315 45.015
11.87625 45.015
11.87625 44.97
11.81315 44.97
11.81315 45.015
NA NA
11.87615 45.015
11.93925 45.015
11.93925 44.97
11.87615 44.97
11.87615 45.015
NA NA
11.93925 45.015
12.00235 45.015
12.00235 44.97
11.93925 44.97
11.93925 45.015
NA NA
12.00225 45.015
12.06535 45.015
12.06535 44.97
12.00225 44.97
12.00225 45.015
NA NA
12.06535 45.015
12.12845 45.015
12.12845 44.97
12.06535 44.97
12.06535 45.015
NA NA
9.35417 45.06
9.41727 45.06
9.41727 45.015
9.35417 45.015
9.35417 45.06
NA NA
9.41722 45.06
9.48032 45.06
9.48032 45.015
9.41722 45.015
9.41722 45.06
NA NA
9.48027 45.06
9.54337 45.06
9.54337 45.015
9.48027 45.015
9.48027 45.06
NA NA
9.54332 45.06
9.60642 45.06
9.60642 45.015
9.54332 45.015
9.54332 45.06
NA NA
9.60637 45.06
9.66947 45.06
9.66947 45.015
9.60637 45.015
9.60637 45.06
NA NA
9.66942 45.06
9.73252 45.06
9.73252 45.015
9.66942 45.015
9.66942 45.06
NA NA
9.73247 45.06
9.79557 45.06
9.79557 45.015
9.73247 45.015
9.73247 45.06
NA NA
9.79552 45.06
9.85862 45.06
9.85862 45.015
9.79552 45.015
9.79552 45.06
NA NA
9.85857 45.06
9.92167 45.06
9.92167 45.015
9.85857 45.015
9.85857 45.06
NA NA
9.92162 45.06
9.98472 45.06
9.98472 45.015
9.92162 45.015
9.92162 45.06
NA NA
9.98465 45.06
10.04775 45.06
10.04775 45.015
9.98465 45.015
9.98465 45.06
NA NA
10.04775 45.06
10.11085 45.06
10.11085 45.015
10.04775 45.015
10.04775 45.06
NA NA
10.11075 45.06
10.17385 45.06
10.17385 45.015
10.11075 45.015
10.11075 45.06
NA NA
10.17385 45.06
10.23695 45.06
10.23695 45.015
10.17385 45.015
10.17385 45.06
NA NA
10.23685 45.06
10.29995 45.06
10.29995 45.015
10.23685 45.015
10.23685 45.06
NA NA
9.35417 45.105
9.41727 45.105
9.41727 45.06
9.35417 45.06
9.35417 45.105
NA NA
9.41722 45.105
9.48032 45.105
9.48032 45.06
9.41722 45.06
9.41722 45.105
NA NA
9.48027 45.105
9.54337 45.105
9.54337 45.06
9.48027 45.06
9.48027 45.105
NA NA
9.54332 45.105
9.60642 45.105
9.60642 45.06
9.54332 45.06
9.54332 45.105
NA NA
9.60637 45.105
9.66947 45.105
9.66947 45.06
9.60637 45.06
9.60637 45.105
NA NA
9.66942 45.105
9.73252 45.105
9.73252 45.06
9.66942 45.06
9.66942 45.105
NA NA
9.73247 45.105
9.79557 45.105
9.79557 45.06
9.73247 45.06
9.73247 45.105
NA NA
9.79552 45.105
9.85862 45.105
9.85862 45.06
9.79552 45.06
9.79552 45.105
NA NA
9.85857 45.105
9.92167 45.105
9.92167 45.06
9.85857 45.06
9.85857 45.105
NA NA
9.92162 45.105
9.98472 45.105
9.98472 45.06
9.92162 45.06
9.92162 45.105
NA NA
9.98465 45.105
10.04775 45.105
10.04775 45.06
9.98465 45.06
9.98465 45.105
NA NA
10.04775 45.105
10.11085 45.105
10.11085 45.06
10.04775 45.06
10.04775 45.105
NA NA
9.48027 45.15
9.54337 45.15
9.54337 45.105
9.48027 45.105
9.48027 45.15
NA NA
9.54332 45.15
9.60642 45.15
9.60642 45.105
9.54332 45.105
9.54332 45.15
NA NA
9.60637 45.15
9.66947 45.15
9.66947 45.105
9.60637 45.105
9.60637 45.15
NA NA
9.73247 45.15
9.79557 45.15
9.79557 45.105
9.73247 45.105
9.73247 45.15
NA NA
9.85857 45.15
9.92167 45.15
9.92167 45.105
9.85857 45.105
9.85857 45.15
NA NA
9.92162 45.15
9.98472 45.15
9.98472 45.105
9.92162 45.105
9.92162 45.15
NA NA
9.98465 45.15
10.04775 45.15
10.04775 45.105
9.98465 45.105
9.98465 45.15
NA NA
